wall -3.8632 2.5813 -2.5813 3.8632 1.0000 0.0 false
wall -4.5570 0.9064 -3.8632 2.5813 1.0000 0.0 false
wall -4.5570 -0.9064 -4.5570 0.9064 1.0000 0.0 false
wall -3.8632 -2.5813 -4.5570 -0.9064 1.0000 0.0 false
wall -2.5813 -3.8632 -3.8632 -2.5813 1.0000 0.0 false
wall -0.9064 -4.5570 -2.5813 -3.8632 1.0000 0.0 false
wall 0.9064 -4.5570 -0.9064 -4.5570 1.0000 0.0 false
wall 2.5813 -3.8632 0.9064 -4.5570 1.0000 0.0 false
wall 3.8632 -2.5813 2.5813 -3.8632 1.0000 0.0 false
wall 4.5570 -0.9064 3.8632 -2.5813 1.0000 0.0 false
wall 4.5570 0.9064 4.5570 -0.9064 1.0000 0.0 false
wall 3.8632 2.5813 4.5570 0.9064 1.0000 0.0 false
wall 2.5813 3.8632 3.8632 2.5813 1.0000 0.0 false
wall -0.9064 4.5570 -0.9064 14.1674 1.0000 0.0 false
wall 0.9064 14.1674 0.9064 4.5570 1.0000 0.0 false
wall -0.9064 14.1674 -5.3313 14.1674 1.0000 0.0 false
wall 1.9370 14.1674 0.9064 14.1674 1.0000 0.0 false
wall -5.3313 14.1674 -5.3313 25.6024 1.0000 0.0 false
wall -5.3313 25.6024 -4.8137 25.6024 1.0000 0.0 false
wall 29.4662 8.6071 13.8000 8.6071 1.0000 0.0 false
wall 24.2441 11.2181 16.4110 11.2181 1.0000 0.0 false
wall 13.8000 8.6071 13.8000 16.7783 1.0000 0.0 false
wall 13.8000 16.7783 5.3313 16.7783 1.0000 0.0 false
wall 11.1890 18.8444 5.3313 18.8444 1.0000 0.0 false
wall 16.4110 11.2181 16.4110 21.6622 1.0000 0.0 false
wall 19.0221 21.6622 16.4110 21.6622 1.0000 0.0 false
wall 5.3313 25.6024 5.3313 18.8444 1.0000 0.0 false
wall 11.1890 18.8444 11.1890 26.8843 1.0000 0.0 false
wall 5.3313 16.7783 5.3313 14.1674 1.0000 0.0 false
wall 0.9064 4.5570 2.5813 3.8632 1.0000 0.0 false
wall 19.0221 21.6622 19.0221 26.8843 1.0000 0.0 false
wall 19.0221 26.8843 11.1890 26.8843 1.0000 0.0 false
wall 24.2441 11.2181 24.2441 25.7386 1.0000 0.0 false
wall -2.5813 3.8632 -0.9064 4.5570 1.0000 0.0 false
wall 29.4662 25.7386 24.2441 25.7386 1.0000 0.0 false
wall -31.4886 28.6136 -31.4886 14.1969 1.0000 0.0 false
wall -21.4217 18.3701 -21.4217 28.6136 1.0000 0.0 false
wall -31.4886 14.1969 -7.5113 14.1969 1.0000 0.0 false
wall -7.5113 14.1969 -7.5113 26.4890 1.0000 0.0 false
wall -7.5113 26.4890 -4.8137 26.4890 1.0000 0.0 false
wall -4.8137 25.6024 -4.8137 26.4890 1.0000 0.0 false
wall -1.2467 28.4553 -1.2467 25.6024 1.0000 0.0 false
wall -10.3053 28.4553 -1.2467 28.4553 1.0000 0.0 false
wall -10.3053 18.3701 -10.3053 28.4553 1.0000 0.0 false
wall -21.4217 18.3701 -10.3053 18.3701 1.0000 0.0 false
wall 8.9668 32.7194 10.4051 32.8646 1.0000 0.0 false
wall 7.6087 32.3074 8.9668 32.7194 1.0000 0.0 false
wall 6.3571 31.6384 7.6087 32.3074 1.0000 0.0 false
wall 5.2600 30.7381 6.3571 31.6384 1.0000 0.0 false
wall 4.3597 29.6410 5.2600 30.7381 1.0000 0.0 false
wall 3.6907 28.3894 4.3597 29.6410 1.0000 0.0 false
wall 3.2787 27.0313 3.6907 28.3894 1.0000 0.0 false
wall 3.1396 25.6024 3.2787 27.0313 1.0000 0.0 false
wall 8.5416 34.8572 10.4051 35.0442 1.0000 0.0 false
wall 6.7746 34.3212 8.5416 34.8572 1.0000 0.0 false
wall 5.1462 33.4508 6.7746 34.3212 1.0000 0.0 false
wall 3.7188 32.2794 5.1462 33.4508 1.0000 0.0 false
wall 2.5474 30.8520 3.7188 32.2794 1.0000 0.0 false
wall 1.6769 29.2235 2.5474 30.8520 1.0000 0.0 false
wall 1.1409 27.4565 1.6769 29.2235 1.0000 0.0 false
wall 0.9599 25.6024 1.1409 27.4565 1.0000 0.0 false
wall 13.2015 35.6013 11.8434 35.1894 1.0000 0.0 false
wall 14.4531 36.2703 13.2015 35.6013 1.0000 0.0 false
wall 15.5502 37.1707 14.4531 36.2703 1.0000 0.0 false
wall 16.4505 38.2677 15.5502 37.1707 1.0000 0.0 false
wall 17.1195 39.5194 16.4505 38.2677 1.0000 0.0 false
wall 17.5315 40.8775 17.1195 39.5194 1.0000 0.0 false
wall 17.6706 42.2899 17.5315 40.8775 1.0000 0.0 false
wall 11.8434 35.1894 10.4051 35.0442 1.0000 0.0 false
wall 14.0356 33.5876 12.2686 33.0516 1.0000 0.0 false
wall 15.6640 34.4580 14.0356 33.5876 1.0000 0.0 false
wall 17.0914 35.6294 15.6640 34.4580 1.0000 0.0 false
wall 18.2628 37.0568 17.0914 35.6294 1.0000 0.0 false
wall 19.1333 38.6853 18.2628 37.0568 1.0000 0.0 false
wall 19.6693 40.4523 19.1333 38.6853 1.0000 0.0 false
wall 19.8503 42.2899 19.6693 40.4523 1.0000 0.0 false
wall 12.2686 33.0516 10.4051 32.8646 1.0000 0.0 false
wall 3.1396 25.6024 5.3313 25.6024 1.0000 0.0 false
wall -1.2467 25.6024 0.9599 25.6024 1.0000 0.0 false
wall 31.3869 8.7733 32.6763 8.9769 1.0000 0.0 false
wall 32.6763 8.9769 33.0156 9.4519 1.0000 0.0 false
wall 33.0156 9.4519 32.8799 11.1484 1.0000 0.0 false
wall 32.8799 11.1484 32.5406 13.3879 1.0000 0.0 false
wall 36.9689 21.3070 37.5623 20.7169 1.0000 0.0 false
wall 36.7480 22.5491 35.3908 23.7028 1.0000 0.0 false
wall 36.7480 22.5491 36.9689 21.3070 1.0000 0.0 false
wall 33.7621 25.2636 35.3908 23.7028 1.0000 0.0 false
wall 32.4049 14.4736 33.5585 15.4916 1.0000 0.0 false
wall 33.5585 15.4916 34.9836 16.1023 1.0000 0.0 false
wall 38.7160 21.3276 37.5623 20.7169 1.0000 0.0 false
wall 40.5482 21.5991 38.7160 21.3276 1.0000 0.0 false
wall 38.8517 16.3059 40.9554 17.6631 1.0000 0.0 false
wall 36.5444 15.9666 38.8517 16.3059 1.0000 0.0 false
